time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-09 00:00:00+00:00,10,4,32,17
2026-04-10 00:00:00+00:00,16,10,33,24
2026-04-11 00:00:00+00:00,20,9,26,16
2026-04-12 00:00:00+00:00,39,13,25,16
2026-04-13 00:00:00+00:00,11,9,20,10
2026-04-14 00:00:00+00:00,33,11,14,14
2026-04-15 00:00:00+00:00,8,3,29,16
2026-04-16 00:00:00+00:00,12,8,8,7
2026-04-17 00:00:00+00:00,11,4,33,14
2026-04-18 00:00:00+00:00,23,7,12,9
2026-04-19 00:00:00+00:00,20,8,22,10
2026-04-20 00:00:00+00:00,43,17,12,5
2026-04-21 00:00:00+00:00,58,22,21,14
2026-04-22 00:00:00+00:00,63,26,14,7
