referrer,views_total,views_unique
Google,59,39
github.com,30,21
Bing,24,15
DuckDuckGo,20,11
search.brave.com,7,7
yandex.ru,6,3
github-cn.com,3,1
chatgpt.com,1,1
px4ai.com,1,1
