referrer,views_total,views_unique
Google,65,36
github.com,40,25
Bing,20,10
DuckDuckGo,14,6
search.brave.com,8,6
yandex.ru,7,4
Yahoo,5,1
github-cn.com,3,1
chatgpt.com,1,1
px4ai.com,1,1
