referrer,views_total,views_unique
Google,230,115
github.com,45,23
Bing,27,17
DuckDuckGo,14,12
ya.ru,14,3
yandex.ru,12,10
search.brave.com,8,4
StartPage,1,1
startfenster.de,1,1
yandex.com,1,1
