referrer,views_total,views_unique
Google,122,55
github.com,43,31
Bing,21,12
DuckDuckGo,11,7
search.brave.com,11,7
yandex.ru,9,5
chatgpt.com,9,3
qwant.com,7,1
Yahoo,3,2
