referrer,views_total,views_unique
Google,104,56
Bing,58,25
github.com,52,37
DuckDuckGo,9,5
yandex.ru,7,4
Yahoo,6,2
search.brave.com,5,3
px4ai.com,3,2
vctec.co.kr,3,1
chatgpt.com,1,1
