referrer,views_total,views_unique
Google,229,114
github.com,46,23
Bing,30,18
yandex.ru,19,14
DuckDuckGo,17,14
ya.ru,17,3
search.brave.com,11,6
search.seznam.cz,5,1
StartPage,1,1
startfenster.de,1,1
