referrer,views_total,views_unique
Google,95,61
Bing,37,19
github.com,18,10
DuckDuckGo,8,4
cn.bing.com,6,3
yandex.ru,4,3
search.brave.com,4,3
Yahoo,3,1
mail.google.com,2,1
m.facebook.com,1,1
