referrer,views_total,views_unique
Google,309,127
Bing,53,19
github.com,43,26
search.brave.com,26,15
DuckDuckGo,24,17
yandex.ru,11,6
qwant.com,4,2
ya.ru,2,1
copilot.microsoft.com,1,1
