referrer,views_total,views_unique
Google,234,109
Bing,49,26
github.com,47,26
yandex.ru,27,6
DuckDuckGo,21,15
search.brave.com,15,7
chatgpt.com,7,2
Yahoo,4,3
perplexity.ai,3,1
px4ai.com,2,2
