referrer,views_total,views_unique
Google,89,60
Bing,38,19
github.com,14,11
DuckDuckGo,8,4
yandex.ru,4,3
search.brave.com,4,3
cn.bing.com,4,1
mail.google.com,2,1
m.facebook.com,1,1
com.google.android.gm,1,1
