referrer,views_total,views_unique
Google,154,66
Bing,25,13
github.com,23,17
DuckDuckGo,10,8
yandex.ru,7,4
search.brave.com,6,4
Yahoo,3,2
chatgpt.com,1,1
px4ai.com,1,1
ya.ru,1,1
