referrer,views_total,views_unique
Google,91,50
github.com,40,27
Bing,39,17
DuckDuckGo,7,5
search.brave.com,6,5
px4ai.com,6,2
yandex.ru,4,4
chatgpt.com,1,1
sinclairstudios.net,1,1
