referrer,views_total,views_unique
Google,110,51
Bing,44,16
github.com,37,26
DuckDuckGo,11,7
search.brave.com,10,6
yandex.ru,9,6
qwant.com,7,1
chatgpt.com,4,1
Yahoo,3,2
px4ai.com,1,1
