referrer,views_total,views_unique
Google,99,62
github.com,34,26
Bing,14,7
DuckDuckGo,11,9
search.brave.com,10,5
px4ai.com,3,2
yandex.ru,2,2
Yahoo,1,1
qwant.com,1,1
