referrer,views_total,views_unique
Google,239,110
github.com,40,21
Bing,40,14
yandex.ru,23,7
DuckDuckGo,17,12
search.brave.com,8,3
Yahoo,4,3
nextgeeker.com,2,1
qwant.com,2,1
copilot.microsoft.com,1,1
