referrer,views_total,views_unique
Google,169,81
github.com,30,25
DuckDuckGo,28,14
Bing,25,17
search.brave.com,12,6
Yahoo,7,3
yandex.ru,7,2
chatgpt.com,5,4
perplexity.ai,5,1
px4ai.com,2,2
