referrer,views_total,views_unique
Google,127,62
github.com,51,37
Bing,38,14
DuckDuckGo,10,7
chatgpt.com,10,4
search.brave.com,7,5
yandex.ru,4,4
Yahoo,2,2
qwant.com,2,1
yandex.by,1,1
