referrer,views_total,views_unique
Google,201,107
Bing,60,17
DuckDuckGo,21,14
github.com,19,13
yandex.ru,18,6
search.brave.com,10,5
Yahoo,7,2
nextgeeker.com,2,1
px4ai.com,2,1
chatgpt.com,1,1
