referrer,views_total,views_unique
Google,182,99
Bing,39,18
github.com,30,22
DuckDuckGo,4,4
yandex.ru,3,2
px4ai.com,2,2
search.brave.com,2,2
chatgpt.com,1,1
claude.ai,1,1
ya.ru,1,1
