referrer,views_total,views_unique
Google,64,39
Bing,20,12
github.com,14,6
yandex.ru,5,3
search.brave.com,4,3
Yahoo,3,1
DuckDuckGo,2,2
cn.bing.com,2,2
se.search.yahoo.com,1,1
