referrer,views_total,views_unique
Google,88,51
github.com,28,27
Bing,9,6
DuckDuckGo,9,6
search.brave.com,9,6
chatgpt.com,4,2
yandex.ru,2,1
Yahoo,1,1
px4ai.com,1,1
qwant.com,1,1
