referrer,views_total,views_unique
Google,140,80
Bing,33,19
DuckDuckGo,33,13
github.com,22,19
search.brave.com,17,6
yandex.ru,9,4
Yahoo,7,3
chatgpt.com,5,4
perplexity.ai,5,1
ecosia.org,3,1
