referrer,views_total,views_unique
Google,122,70
github.com,48,34
Bing,42,20
chatgpt.com,10,4
DuckDuckGo,9,5
search.brave.com,4,4
px4ai.com,3,2
yandex.ru,2,2
Yahoo,1,1
yandex.by,1,1
