referrer,views_total,views_unique
Google,104,52
Bing,40,17
github.com,34,24
search.brave.com,8,6
px4ai.com,6,2
DuckDuckGo,5,4
qwant.com,5,1
yandex.ru,3,3
Yahoo,2,1
sinclairstudios.net,1,1
