referrer,views_total,views_unique
Google,255,116
github.com,55,33
yandex.ru,37,12
Bing,28,13
DuckDuckGo,16,12
search.brave.com,11,6
Yahoo,6,4
search.seznam.cz,5,1
ya.ru,4,1
perplexity.ai,2,1
