time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-16 00:00:00+00:00,1,1,16,9
2026-08-17 00:00:00+00:00,20,15,31,11
2026-08-18 00:00:00+00:00,1,1,17,16
2026-08-19 00:00:00+00:00,1,1,17,13
2026-08-20 00:00:00+00:00,5,3,24,16
2026-08-21 00:00:00+00:00,10,6,24,14
2026-08-22 00:00:00+00:00,2,2,19,12
2026-08-23 00:00:00+00:00,2,2,26,15
2026-08-24 00:00:00+00:00,1,1,15,11
2026-08-25 00:00:00+00:00,5,3,9,6
2026-08-26 00:00:00+00:00,7,4,8,8
2026-08-27 00:00:00+00:00,25,11,8,6
2026-08-28 00:00:00+00:00,5,5,39,14
2026-08-29 00:00:00+00:00,4,4,20,12
