time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-15 00:00:00+00:00,13,7,26,18
2026-02-16 00:00:00+00:00,7,5,22,19
2026-02-17 00:00:00+00:00,13,7,34,16
2026-02-18 00:00:00+00:00,10,4,34,22
2026-02-19 00:00:00+00:00,7,5,44,27
2026-02-20 00:00:00+00:00,4,2,17,12
2026-02-21 00:00:00+00:00,21,9,19,14
2026-02-22 00:00:00+00:00,18,12,27,15
2026-02-23 00:00:00+00:00,6,4,26,18
2026-02-24 00:00:00+00:00,16,8,27,22
2026-02-25 00:00:00+00:00,10,6,59,24
2026-02-26 00:00:00+00:00,6,4,21,16
2026-02-27 00:00:00+00:00,9,3,40,21
2026-02-28 00:00:00+00:00,16,10,37,18
