time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-09 00:00:00+00:00,19,9,16,10
2026-03-10 00:00:00+00:00,14,6,22,9
2026-03-11 00:00:00+00:00,15,7,12,11
2026-03-12 00:00:00+00:00,11,5,17,13
2026-03-13 00:00:00+00:00,14,7,29,19
2026-03-14 00:00:00+00:00,15,8,26,15
2026-03-15 00:00:00+00:00,13,7,36,16
2026-03-16 00:00:00+00:00,18,8,6,5
2026-03-17 00:00:00+00:00,3,3,20,11
2026-03-18 00:00:00+00:00,15,7,35,19
2026-03-19 00:00:00+00:00,4,2,17,14
2026-03-20 00:00:00+00:00,8,3,22,16
2026-03-21 00:00:00+00:00,6,4,18,16
2026-03-22 00:00:00+00:00,15,5,22,19
