referrer,views_total,views_unique
Google,106,53
github.com,42,30
Bing,15,9
chatgpt.com,10,4
DuckDuckGo,9,6
search.brave.com,8,6
yandex.ru,8,5
Yahoo,3,2
qwant.com,2,1
