referrer,views_total,views_unique
Google,105,51
Bing,42,18
github.com,38,26
search.brave.com,7,5
DuckDuckGo,6,5
px4ai.com,6,2
qwant.com,5,1
yandex.ru,4,4
sinclairstudios.net,1,1
