referrer,views_total,views_unique
Google,268,111
github.com,48,28
Bing,30,14
DuckDuckGo,25,16
yandex.ru,18,6
search.brave.com,10,6
qwant.com,5,3
Yahoo,2,2
nextgeeker.com,2,1
copilot.microsoft.com,1,1
