time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-23 00:00:00+00:00,22,9,13,6
2026-07-24 00:00:00+00:00,2,2,13,6
2026-07-25 00:00:00+00:00,3,3,9,6
2026-07-26 00:00:00+00:00,16,7,10,8
2026-07-27 00:00:00+00:00,33,10,7,6
2026-07-28 00:00:00+00:00,7,6,17,9
2026-07-29 00:00:00+00:00,8,3,4,4
2026-07-30 00:00:00+00:00,21,7,19,8
2026-07-31 00:00:00+00:00,16,5,16,5
2026-08-01 00:00:00+00:00,27,9,15,12
2026-08-02 00:00:00+00:00,1,1,23,10
2026-08-03 00:00:00+00:00,0,0,21,13
2026-08-04 00:00:00+00:00,2,2,11,9
2026-08-05 00:00:00+00:00,8,4,20,13
