time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-10 00:00:00+00:00,8,3,10,8
2026-07-11 00:00:00+00:00,1,1,15,11
2026-07-12 00:00:00+00:00,15,5,21,13
2026-07-13 00:00:00+00:00,26,9,9,7
2026-07-14 00:00:00+00:00,16,7,16,8
2026-07-15 00:00:00+00:00,25,8,10,4
2026-07-16 00:00:00+00:00,8,3,8,6
2026-07-17 00:00:00+00:00,10,6,19,16
2026-07-18 00:00:00+00:00,1,1,17,15
2026-07-19 00:00:00+00:00,8,3,20,10
2026-07-20 00:00:00+00:00,20,9,13,10
2026-07-21 00:00:00+00:00,17,8,12,6
2026-07-22 00:00:00+00:00,10,6,10,7
2026-07-23 00:00:00+00:00,22,9,13,6
