referrer,views_total,views_unique
Google,149,65
Bing,27,14
github.com,22,15
DuckDuckGo,13,11
yandex.ru,9,6
search.brave.com,7,5
Yahoo,3,2
chatgpt.com,1,1
px4ai.com,1,1
ya.ru,1,1
