time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-02 00:00:00+00:00,17,7,34,19
2026-02-03 00:00:00+00:00,17,7,35,19
2026-02-04 00:00:00+00:00,10,4,13,10
2026-02-05 00:00:00+00:00,8,6,34,19
2026-02-06 00:00:00+00:00,10,4,44,23
2026-02-07 00:00:00+00:00,7,5,19,16
2026-02-08 00:00:00+00:00,7,5,43,20
2026-02-09 00:00:00+00:00,13,6,51,23
2026-02-10 00:00:00+00:00,19,8,41,22
2026-02-11 00:00:00+00:00,14,8,34,22
2026-02-12 00:00:00+00:00,11,5,32,20
2026-02-13 00:00:00+00:00,14,8,19,12
2026-02-14 00:00:00+00:00,8,6,29,18
2026-02-15 00:00:00+00:00,13,7,26,18
