time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-12 00:00:00+00:00,24,8,12,9
2026-06-13 00:00:00+00:00,21,7,5,5
2026-06-14 00:00:00+00:00,9,3,30,14
2026-06-15 00:00:00+00:00,26,9,9,8
2026-06-16 00:00:00+00:00,12,5,12,5
2026-06-17 00:00:00+00:00,16,5,10,8
2026-06-18 00:00:00+00:00,26,7,11,9
2026-06-19 00:00:00+00:00,44,10,23,18
2026-06-20 00:00:00+00:00,48,13,15,13
2026-06-21 00:00:00+00:00,18,8,26,17
2026-06-22 00:00:00+00:00,33,9,12,7
2026-06-23 00:00:00+00:00,49,15,17,12
2026-06-24 00:00:00+00:00,17,7,14,10
2026-06-25 00:00:00+00:00,21,6,15,9
