referrer,views_total,views_unique
Google,122,66
github.com,52,37
Bing,40,18
DuckDuckGo,11,6
chatgpt.com,10,4
search.brave.com,6,4
px4ai.com,3,2
yandex.ru,2,2
Yahoo,1,1
yandex.by,1,1
