referrer,views_total,views_unique
Google,141,67
github.com,28,20
Bing,28,16
yandex.ru,12,9
DuckDuckGo,10,9
search.brave.com,6,4
Yahoo,4,3
chatgpt.com,2,2
amptech.co.nz,1,1
px4ai.com,1,1
