referrer,views_total,views_unique
Google,85,52
Bing,29,15
github.com,16,8
cn.bing.com,6,3
yandex.ru,5,3
DuckDuckGo,4,4
search.brave.com,4,3
Yahoo,3,1
se.search.yahoo.com,1,1
m.facebook.com,1,1
