referrer,views_total,views_unique
Google,109,52
Bing,45,17
github.com,30,19
search.brave.com,8,6
yandex.ru,8,6
DuckDuckGo,8,5
px4ai.com,6,2
qwant.com,5,1
Yahoo,2,1
sinclairstudios.net,1,1
