referrer,views_total,views_unique
Google,105,65
Bing,34,18
github.com,17,9
DuckDuckGo,8,4
cn.bing.com,6,3
yandex.ru,5,3
search.brave.com,4,3
Yahoo,3,1
mail.google.com,2,1
amptech.co.nz,1,1
