time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-20 00:00:00+00:00,5,3,24,16
2026-08-21 00:00:00+00:00,10,6,24,14
2026-08-22 00:00:00+00:00,2,2,19,12
2026-08-23 00:00:00+00:00,2,2,26,15
2026-08-24 00:00:00+00:00,1,1,15,11
2026-08-25 00:00:00+00:00,5,3,9,6
2026-08-26 00:00:00+00:00,7,4,8,8
2026-08-27 00:00:00+00:00,25,11,8,6
2026-08-28 00:00:00+00:00,5,5,39,14
2026-08-29 00:00:00+00:00,4,4,20,12
2026-08-30 00:00:00+00:00,6,3,11,8
2026-08-31 00:00:00+00:00,3,3,24,11
2026-09-01 00:00:00+00:00,2,2,30,13
2026-09-02 00:00:00+00:00,1,1,9,5
