time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-08 00:00:00+00:00,,,23,15
2025-08-09 00:00:00+00:00,2.0,2.0,28,10
2025-08-10 00:00:00+00:00,1.0,1.0,14,11
2025-08-11 00:00:00+00:00,,,7,5
2025-08-12 00:00:00+00:00,2.0,2.0,9,9
2025-08-13 00:00:00+00:00,,,10,7
2025-08-14 00:00:00+00:00,,,14,9
2025-08-15 00:00:00+00:00,,,13,10
2025-08-16 00:00:00+00:00,,,16,6
2025-08-17 00:00:00+00:00,10.0,9.0,43,12
2025-08-18 00:00:00+00:00,7.0,7.0,24,14
2025-08-19 00:00:00+00:00,2.0,2.0,17,10
2025-08-20 00:00:00+00:00,2.0,2.0,17,9
2025-08-21 00:00:00+00:00,1.0,1.0,14,11
