time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-14 00:00:00+00:00,15,8,26,15
2026-03-15 00:00:00+00:00,13,7,36,16
2026-03-16 00:00:00+00:00,18,8,6,5
2026-03-17 00:00:00+00:00,3,3,20,11
2026-03-18 00:00:00+00:00,15,7,35,19
2026-03-19 00:00:00+00:00,4,2,17,14
2026-03-20 00:00:00+00:00,8,3,22,16
2026-03-21 00:00:00+00:00,6,4,18,16
2026-03-22 00:00:00+00:00,15,5,22,19
2026-03-23 00:00:00+00:00,15,9,16,14
2026-03-24 00:00:00+00:00,15,7,24,18
2026-03-25 00:00:00+00:00,13,7,31,11
2026-03-26 00:00:00+00:00,12,6,12,10
2026-03-27 00:00:00+00:00,7,5,20,15
