referrer,views_total,views_unique
Google,112,55
Bing,46,18
github.com,38,26
DuckDuckGo,11,7
search.brave.com,10,6
yandex.ru,8,5
chatgpt.com,7,1
qwant.com,7,1
Yahoo,3,2
px4ai.com,1,1
