time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-28 00:00:00+00:00,17,4,17,10
2026-04-29 00:00:00+00:00,39,11,24,10
2026-04-30 00:00:00+00:00,18,6,23,11
2026-05-01 00:00:00+00:00,23,7,18,13
2026-05-02 00:00:00+00:00,38,10,12,6
2026-05-03 00:00:00+00:00,14,7,11,7
2026-05-04 00:00:00+00:00,18,7,8,7
2026-05-05 00:00:00+00:00,36,9,11,8
2026-05-06 00:00:00+00:00,13,6,9,5
2026-05-07 00:00:00+00:00,13,6,12,8
2026-05-08 00:00:00+00:00,22,9,15,8
2026-05-09 00:00:00+00:00,31,10,19,11
2026-05-10 00:00:00+00:00,10,5,7,6
2026-05-11 00:00:00+00:00,31,10,10,6
