referrer,views_total,views_unique
Google,87,49
github.com,37,25
Bing,15,12
DuckDuckGo,12,8
search.brave.com,7,2
chatgpt.com,4,2
yandex.ru,3,3
claude.ai,1,1
px4ai.com,1,1
