referrer,views_total,views_unique
Google,259,122
github.com,29,20
yandex.ru,20,12
DuckDuckGo,15,10
Bing,12,7
ya.ru,11,1
search.brave.com,9,6
search.seznam.cz,5,1
Yahoo,3,2
