referrer,views_total,views_unique
Google,160,81
DuckDuckGo,29,14
github.com,25,20
Bing,24,16
search.brave.com,12,5
yandex.ru,8,3
Yahoo,7,3
chatgpt.com,6,5
perplexity.ai,5,1
px4ai.com,3,3
