referrer,views_total,views_unique
Google,220,104
github.com,56,27
Bing,28,15
DuckDuckGo,11,10
yandex.ru,8,6
search.brave.com,7,4
ya.ru,6,3
StartPage,1,1
claude.ai,1,1
px4ai.com,1,1
