referrer,views_total,views_unique
Google,52,37
github.com,29,21
Bing,27,15
DuckDuckGo,20,11
search.brave.com,6,6
yandex.ru,3,3
github-cn.com,3,1
chatgpt.com,1,1
px4ai.com,1,1
