time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-11 00:00:00+00:00,5,5,38,19
2025-10-12 00:00:00+00:00,5,5,61,19
2025-10-13 00:00:00+00:00,7,7,29,18
2025-10-14 00:00:00+00:00,7,2,28,17
2025-10-15 00:00:00+00:00,22,7,37,21
2025-10-16 00:00:00+00:00,2,2,29,19
2025-10-17 00:00:00+00:00,20,5,37,22
2025-10-18 00:00:00+00:00,3,3,66,22
2025-10-19 00:00:00+00:00,2,2,48,30
2025-10-20 00:00:00+00:00,15,5,39,25
2025-10-21 00:00:00+00:00,14,3,28,21
2025-10-22 00:00:00+00:00,7,2,20,15
2025-10-23 00:00:00+00:00,1,1,35,20
2025-10-24 00:00:00+00:00,26,5,30,16
