time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-21 00:00:00+00:00,58,22,21,14
2026-04-22 00:00:00+00:00,63,26,14,7
2026-04-23 00:00:00+00:00,78,27,22,11
2026-04-24 00:00:00+00:00,56,24,25,14
2026-04-25 00:00:00+00:00,44,18,22,15
2026-04-26 00:00:00+00:00,41,13,8,5
2026-04-27 00:00:00+00:00,31,11,17,13
2026-04-28 00:00:00+00:00,17,4,17,10
2026-04-29 00:00:00+00:00,39,11,24,10
2026-04-30 00:00:00+00:00,18,6,23,11
2026-05-01 00:00:00+00:00,23,7,18,13
2026-05-02 00:00:00+00:00,38,10,12,6
2026-05-03 00:00:00+00:00,14,7,11,7
2026-05-04 00:00:00+00:00,18,7,8,7
