referrer,views_total,views_unique
Google,142,84
Bing,36,17
DuckDuckGo,27,9
github.com,18,15
search.brave.com,13,4
Yahoo,7,3
chatgpt.com,5,4
ecosia.org,3,1
yandex.ru,2,2
px4ai.com,1,1
