referrer,views_total,views_unique
Google,229,114
github.com,47,24
Bing,25,15
yandex.ru,18,13
ya.ru,18,3
DuckDuckGo,17,14
search.brave.com,13,7
search.seznam.cz,5,1
StartPage,1,1
startfenster.de,1,1
