referrer,views_total,views_unique
Google,90,49
github.com,41,27
Bing,36,15
DuckDuckGo,6,5
search.brave.com,6,5
px4ai.com,6,2
yandex.ru,4,4
qwant.com,4,1
chatgpt.com,1,1
sinclairstudios.net,1,1
