referrer,views_total,views_unique
Google,234,113
github.com,52,25
Bing,25,16
DuckDuckGo,15,13
ya.ru,13,3
yandex.ru,12,10
search.brave.com,8,4
StartPage,1,1
px4ai.com,1,1
startfenster.de,1,1
