referrer,views_total,views_unique
Google,202,101
github.com,44,24
Bing,28,15
DuckDuckGo,7,7
search.brave.com,6,3
yandex.ru,4,3
ya.ru,2,2
claude.ai,1,1
px4ai.com,1,1
yandex.com,1,1
