referrer,views_total,views_unique
Google,240,120
github.com,46,25
yandex.ru,21,14
Bing,18,10
ya.ru,18,3
DuckDuckGo,17,14
search.brave.com,13,7
search.seznam.cz,5,1
StartPage,1,1
startfenster.de,1,1
