referrer,views_total,views_unique
Google,323,133
Bing,58,21
github.com,41,24
DuckDuckGo,26,18
search.brave.com,26,15
yandex.ru,9,5
qwant.com,5,3
px4ai.com,2,2
ya.ru,2,1
Yahoo,1,1
