referrer,views_total,views_unique
Google,180,97
Bing,42,20
github.com,33,24
DuckDuckGo,6,6
yandex.ru,6,4
px4ai.com,2,2
search.brave.com,2,2
chatgpt.com,1,1
claude.ai,1,1
ya.ru,1,1
