referrer,views_total,views_unique
Google,140,80
Bing,34,15
DuckDuckGo,21,9
github.com,19,15
search.brave.com,15,4
Yahoo,7,3
chatgpt.com,4,4
ecosia.org,3,1
yandex.ru,2,2
px4ai.com,1,1
